city_x	station_id	request_date	answer_date	bike_available	name	address	banking	bonus	bike_stands	available_bike_stands	available_bikes	status	last_update	city_y	id	company	latitude	longitude	altitude	id_pollution	dist_bike_pollution
amiens	13	2022-06-02T18:26:22	2022-06-02T20:32	6	13 - VICTOR HUGO	Place Victor Hugo (au niveau de la porte Noire, entrée de la Citadelle)	False	False	14	5.0	9.0	OPEN	1650455553000.0	besancon	13	JCDeceaux	47.234749	6.029566	260.0	FR82002	0.0202054236048567
amiens	13	2022-06-02T18:26:22	2022-06-02T20:32	6	13 - MARCHE	Rue du Président Roosevelt angle rue Franklin	False	False	13	6.0	7.0	OPEN	1650455628000.0	mulhouse	13	JCDeceaux	47.750923	7.329854	237.0	FR16069	0.8452946152180136
amiens	13	2022-06-02T18:26:22	2022-06-02T20:32	6	00013 - SAINT NICOLAS - CHARLES III	71 rue Saint-Nicolas	False	False	16	8.0	8.0	OPEN	1650455569000.0	nancy	13	JCDeceaux	48.688015	6.187451	201.0	FR30034	0.0173614388568017
amiens	13	2022-06-02T18:26:22	2022-06-02T20:32	6	013-BRETAGNE SUD	3, rue Pierre Chereau	False	False	20	10.0	10.0	OPEN	1650455504000.0	nantes	13	JCDeceaux	47.216787949913	-1.55916106661899	24.0	FR23251	1.5403656970102402
amiens	13	2022-06-02T18:26:22	2022-06-02T20:32	6	13- SAINT SEVER	PLACE SAINT SEVER	True	False	20	13.0	7.0	OPEN	1650455373000.0	rouen	13	JCDeceaux	49.430880514851474	1.086095305349564	10.0	FR25500	0.9464048656202554
amiens	13	2022-06-02T18:26:22	2022-06-02T20:32	6	00013 - LOIS - ESQUILE	1 RUE DE L ESQUILE	True	False	15	13.0	2.0	OPEN	1650455694000.0	toulouse	13	JCDeceaux	43.6062131819025	1.44133107759038	150.0	FR12009	0.2483805516645593
amiens	13	2022-06-02T18:26:22	2022-06-02T20:32	6	013 Emile Combes				8					montpellier	13	En regie	43.616742	3.87998	29.0	FR08004	1.4068704845457285
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	07- COLLEGE SAINT-MARTIN	68 rue Delpech à proximité du Collège St Martin	True	False	15	7.0	8.0	OPEN	1650453091000.0	amiens	7	JCDeceaux	49.8842726	2.294836	59.0	FR18079	1.4928187942557285
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	07 - GARE MOUILLERE	Parvis de la Gare	False	False	18	10.0	8.0	OPEN	1650455703000.0	besancon	7	JCDeceaux	47.240166	6.033729	256.0	FR82002	0.7500980546543542
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	07- AVENUE DU DOCTEUR PAUL CASALIS	Avenue du docteur Paul Casalis	True	False	20	16.0	3.0	OPEN	1650455464000.0	creteil	7	JCDeceaux	48.78021352952279	2.469692230994849	59.0	FR04034	0.9972336359610332
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	07 - MAIRIE	Av du Président Kennedy angle rue Pierre et Marie Curie devant Credit Mutuel	False	False	15	8.0	7.0	OPEN	1650455337000.0	mulhouse	7	JCDeceaux	47.74941110084169	7.335779025655298	241.0	FR16069	1.3134164294477404
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	00007 - PLACE ST EPVRE  (CB)	Place du Colonel Fabien	True	False	20	13.0	7.0	OPEN	1650455144000.0	nancy	7	JCDeceaux	48.6952351	6.1798109	207.0	FR30032	0.0622172560816021
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	007-BARILLERIE	2, allée Penthièvre	True	False	30	18.0	12.0	OPEN	1650455739000.0	nantes	7	JCDeceaux	47.2153313580104	-1.55612612597517	14.0	FR23140	1.2702636781104684
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	07- CHU - BOULEVARD GAMBETTA	RUE D' AMIENS	True	False	20	7.0	13.0	OPEN	1650455438000.0	rouen	7	JCDeceaux	49.43885379551624	1.107488426850231	9.0	FR25053	0.6929799598037727
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	00007 - PLACE VICTOR HUGO	6 RUE DU REMPART VILLENEUVE	True	False	25	14.0	11.0	OPEN	1650455255000.0	toulouse	7	JCDeceaux	43.605852162177925	1.446593812218414	155.0	FR12009	0.7198424816865114
amiens	7	2022-06-02T18:24:53	2022-06-02T20:32	9	007 Foch				8					montpellier	7	En regie	43.610989	3.873345	61.0	FR08004	0.6679524539275763
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	21- MAISON DE LA CULTURE	Place Léon Gontier	True	False	20	11.0	9.0	OPEN	1650455134000.0	amiens	21	JCDeceaux	49.89392165574068	2.292724729098195	32.0	FR18053	1.5022808728638573
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	21 - DEPORTES	Avenue Fontaine Argent angle Bld Diderot	True	False	12	5.0	7.0	OPEN	1650455262000.0	besancon	21	JCDeceaux	47.247787	6.036415	256.0	FR82002	1.62360423514217
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	21 - FONDERIE	Rue de la Locomotive angle Rue des Monteurs	True	False	27	20.0	7.0	OPEN	1650455176000.0	mulhouse	21	JCDeceaux	47.73966	7.332354	240.0	FR16069	1.3353552969600837
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	00021 - HOPITAL CENTRAL (CB)	45 avenue du Maréchal de Lattre de Tassigny	True	False	20	9.0	11.0	OPEN	1650455191000.0	nancy	21	JCDeceaux	48.6833502130976	6.19029660801914	206.0	FR30016	0.2789623719530412
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	021-TALENSAC SUD	6, rue Talensac	False	False	16	7.0	9.0	OPEN	1650455594000.0	nantes	21	JCDeceaux	47.2211433291291	-1.55647633932779	19.0	FR23140	1.906513421292247
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	21 - SIMONE DE BEAUVOIR	RUE DE LESSARD ANGLE AVENUE DE GRAMMOND	True	False	16	13.0	3.0	OPEN	1650455551000.0	rouen	21	JCDeceaux	49.427214017510224	1.096418417222262	3.0	FR25053	1.0694671280314048
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	00021 - CARNOT - LABEDA	63 BD LAZARE CARNOT	True	False	25	12.0	12.0	OPEN	1650455555000.0	toulouse	21	JCDeceaux	43.6041114379856	1.45024513036944	153.0	FR12008	0.9546058016625448
amiens	21	2022-06-02T18:28:08	2022-06-02T20:32	7	021 Port Marianne				16					montpellier	21	En regie	43.60032	3.89851	14.0	FR08030	1.0315707381236912
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	17- CIRQUE	Mail Albert 1er	True	False	20	12.0	8.0	OPEN	1650455656000.0	amiens	17	JCDeceaux	49.8887	2.2973	38.0	FR18053	1.6274192524797977
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	17 - PREFECTURE	Avenue de la Gare d'Eau face commissariat	False	False	14	7.0	7.0	OPEN	1650455387000.0	besancon	17	JCDeceaux	47.232903	6.020116	244.0	FR82001	0.5151374287549679
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	17 - PLACE DE LA REUNION	Rue de la Lanterne contre Temple St ETIENNE	True	False	28	22.0	6.0	OPEN	1650455609000.0	mulhouse	17	JCDeceaux	47.747038	7.338923	241.0	FR16057	1.378781712633394
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	00017 - CONSERVATOIRE - MANUFACTURE	27 rue Baron Louis - Angle quai Claude le Lorrain	False	False	15	10.0	5.0	OPEN	1650455682000.0	nancy	17	JCDeceaux	48.6957176856775	6.17133838702303	213.0	FR30032	0.1199882855902089
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	017-SAINTE ÉLISABETH	4, place Sainte Elisabeth	False	False	14	10.0	4.0	OPEN	1650455580000.0	nantes	17	JCDeceaux	47.2192139526135	-1.56157014764171	31.0	FR23251	1.7151753098298872
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	17- SAINT CLEMENT	RUE LECUYER ANGLE RUE LETHUILLIER PINEL	True	False	15	9.0	6.0	OPEN	1650455415000.0	rouen	17	JCDeceaux	49.42576540125409	1.076303569768087	10.0	FR25054	1.1601805863321408
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	00017 - STRASBOURG - SARDANE	7 BD DE STRASBOURG	True	False	23	18.0	5.0	OPEN	1650455685000.0	toulouse	17	JCDeceaux	43.6061069288979	1.44806182530316	151.0	FR12009	0.8741285210265547
amiens	17	2022-06-02T18:30:41	2022-06-02T20:32	10	017 Médiathèque Emile Zola				16					montpellier	17	En regie	43.608218	3.89314	23.0	FR08030	0.6034028595216512
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	27- CITÉ SCOLAIRE	bd saint quentin devant clinique vétérinaire	True	False	40	31.0	9.0	OPEN	1650455649000.0	amiens	27	JCDeceaux	49.879239	2.296116	67.0	FR18079	1.4188215465563987
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	27 - MAIRIE	Rue Megevand	False	False	15	8.0	7.0	OPEN	1650455449000.0	besancon	27	JCDeceaux	47.23678	6.022275	246.0	FR82001	0.1726354021868014
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	27 - CITE ADMINISTRATIVE	Avenue de Colmar devant Maison des Associations	False	False	10	7.0	3.0	OPEN	1650455640000.0	mulhouse	27	JCDeceaux	47.75645059182136	7.335962697690334	239.0	FR16057	1.021022210697484
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	00027 - NANCY THERMAL (CB)	Rue du Sergent Blandan	True	False	18	8.0	10.0	OPEN	1650455337000.0	nancy	27	JCDeceaux	48.6794397	6.1674761	226.0	FR30016	0.713052398525563
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	027-GUIST'HAU NORD	42, boulevard Gabriel Guist'Hau	False	False	15	6.0	9.0	OPEN	1650455529000.0	nantes	27	JCDeceaux	47.2179298163251	-1.56917188330244	35.0	FR23251	1.6086872211747347
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	27 - P+R MONT RIBOUDET		True	False	30	13.0	17.0	OPEN	1650455258000.0	rouen	27	JCDeceaux	49.448589	1.064651	6.0	FR25037	1.5774109261506029
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	00027 - QUAI DE TOUNIS	20 M APRES 122 QUAI DE TOUNIS	True	False	23	13.0	10.0	OPEN	1650455698000.0	toulouse	27	JCDeceaux	43.5993837281482	1.4404611064057	145.0	FR12008	0.1847744831539561
amiens	27	2022-06-02T18:28:51	2022-06-02T20:32	12	027 Odysseum				8					montpellier	27	En regie	43.603727	3.918979	23.0	FR08030	2.18762508585045
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	05- ST LEU	66 Rue St Leu	True	False	20	10.0	10.0	OPEN	1650455234000.0	amiens	5	JCDeceaux	49.8990979	2.3005394	26.0	FR18053	0.508985341003856
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	05 - ISEMBART	Quai de Strasbourg (Pont Denfert Rochereau)	False	False	10	5.0	5.0	OPEN	1650455517000.0	besancon	5	JCDeceaux	47.242756	6.02529	247.0	FR82001	0.7761770303190388
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	05 - GENERAL LECLERC / BARRAGE	144 RUE DU GENERAL LECLERC	True	False	18	9.0	8.0	OPEN	1650455561000.0	creteil	5	JCDeceaux	48.7868389124326	2.46856657248876	49.0	FR04034	1.5166326522598548
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	05 - METZ	Angle rue de Metz / AV du President Kennedy devant Chambre des Métiers	False	False	15	5.0	10.0	OPEN	1650455219000.0	mulhouse	5	JCDeceaux	47.749314	7.341124	242.0	FR16057	1.058996463663402
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	00005 - PLACE COLONEL DRIANT (CB)	Rue Drouin - Face au n°2	True	False	16	5.0	11.0	OPEN	1650455576000.0	nancy	5	JCDeceaux	48.6921301	6.1872695	199.0	FR30031	0.1078663064337208
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	005-BROSSARD	12, Allée Duquesne	False	False	18	9.0	9.0	OPEN	1650455164000.0	nantes	5	JCDeceaux	47.2188372304694	-1.55674926307655	12.0	FR23140	1.6641067022349303
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	05- HOTEL DE VILLE	RUE DE L HOPITAL	True	False	20	12.0	8.0	OPEN	1650455491000.0	rouen	5	JCDeceaux	49.44250558644192	1.098266338219107	19.0	FR25036	0.33871638147844
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	00005 - LEDUC	FACE AU 5 RUE RENE LEDUC	True	False	19	10.0	9.0	OPEN	1650455463000.0	toulouse	5	JCDeceaux	43.61184	1.45752	149.0	FR12009	2.007892629228175
amiens	5	2022-06-02T18:30:54	2022-06-02T20:32	13	005 Corum				12					montpellier	5	En regie	43.613989	3.8816	37.0	FR08004	1.222477771346594
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	06- CITADELLE MONTRESCU	Avenue du général du Gaulle	True	False	50	41.0	9.0	OPEN	1650455244000.0	amiens	6	JCDeceaux	49.904325	2.30082	42.0	FR18053	0.4909564894642013
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	06 - MICAUD (CB)	Avenue Edouard Droz	True	False	15	8.0	7.0	OPEN	1650455733000.0	besancon	6	JCDeceaux	47.242544	6.029782	250.0	FR82002	0.8495351781272888
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	06 - AVENUE DE LA BRECHE	AVENUE DE LA BRECHE	True	False	24	6.0	4.0	OPEN	1650455507000.0	creteil	6	JCDeceaux	48.78350102672993	2.454576358402657	37.0	FR04034	1.133188866964744
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	06 - PORTE JEUNE	Angle av de Colmar / av du President Kennedy devant Porte Jeune	True	False	18	15.0	3.0	OPEN	1650455317000.0	mulhouse	6	JCDeceaux	47.7500690513047	7.33871413913301	244.0	FR16057	1.1240713083822702
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	00006 - LES 2 RIVES (CB)	2 rue Emilie du Châtelet	True	False	16	14.0	2.0	OPEN	1650455264000.0	nancy	6	JCDeceaux	48.695420147586	6.19522861327582	198.0	FR30032	0.0840249083289582
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	006-PLACE DU CIRQUE	7, allée Duquesne	True	False	21	8.0	13.0	OPEN	1650455214000.0	nantes	6	JCDeceaux	47.217596682406	-1.55693764537887	13.0	FR23140	1.5371412273574236
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	06- CHU - RUE DE GERMONT	DEVANT N° 6 RUE EDOUARD ADAM	True	False	15	9.0	6.0	OPEN	1650455483000.0	rouen	6	JCDeceaux	49.44120118832223	1.105985502540096	14.0	FR25053	0.7346122386016323
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	00006 - LOIS	10 RUE DES LOIS	True	False	18	6.0	12.0	OPEN	1650455483000.0	toulouse	6	JCDeceaux	43.605203861406	1.44210144576893	152.0	FR12009	0.2521905591482962
amiens	6	2022-06-02T18:29:44	2022-06-02T20:32	9	006 Place Albert 1er - St Charles				31					montpellier	6	En regie	43.616768	3.873375	34.0	FR08003	0.9556425972398316
marseille	9087	2022-06-02T18:25:32	2022-06-02T20:32	3	9087-MAZARGUES	MAZARGUES - ROND POINT DE MAZARGUES (OBELISQUE)	True	False	21	9.0	12.0	OPEN	1650455603000.0	marseille	9087	JCDeceaux	43.25090386963733	5.403244616491982	35.0	FR03045	1.2193338770725284
marseille	8149	2022-06-02T18:28:07	2022-06-02T20:32	7	8149-391 MICHELET	391 MICHELET - 391 BOULEVARD MICHELET	True	False	19	10.0	9.0	OPEN	1650455365000.0	marseille	8149	JCDeceaux	43.25402727813068	5.401873594694653	32.0	FR03045	1.0246576551968647
marseille	9207	2022-06-02T18:25:02	2022-06-02T20:32	2	9207- TEISSEIRE - ROUBAUD	TEISSEIRE ROUBAUD - ANGLE RUE RAYMOND TEISSEIRE ET RUE MAGUY ROUBAUD	True	False	10	8.0	2.0	OPEN	1650455367000.0	marseille	9207	JCDeceaux	43.27252367086013	5.399686062414487	13.0	FR03006	0.4784545802655731
marseille	6254	2022-06-02T18:31:44	2022-06-02T20:32	3	6254-ROME - BERLIOZ - ITALIE	ROME ITALIE BERLIOZ - FACE AU 10 RUE BERLIOZ	True	False	15	13.0	2.0	OPEN	1650455174000.0	marseille	6254	JCDeceaux	43.28892000857008	5.383105742132375	26.0	FR03047	0.8941920721359696
marseille	1343	2022-06-02T18:26:05	2022-06-02T20:32	1	1343 - FLAMMARION GROBET	FLAMMARION GROBET - BOULEVARD CAMILLE FLAMMARION ANGLE RUE LOUIS GROBET	True	False	15	15.0	0.0	OPEN	1650455204000.0	marseille	1343	JCDeceaux	43.3046818705083	5.3901483781149	67.0	FR03043	0.4011729097907621
marseille	6113	2022-06-02T18:30:15	2022-06-02T20:32	2	6113-LODI VILLAGE	LODI VILLAGE - FACE AU 89 RUE DE LODI	True	False	15	10.0	5.0	OPEN	1650455529000.0	marseille	6113	JCDeceaux	43.2886166717576	5.387779642713593	42.0	FR03047	1.0090190271136914
marseille	1130	2022-06-02T18:23:15	2022-06-02T20:32	0	1130- NATIONAL LONGCHAMP	NATIONAL LONGCHAMP - 1 BD NATIONAL ANGLE LONGCHAMP	True	False	15	5.0	10.0	OPEN	1650455374000.0	marseille	1130	JCDeceaux	43.30123319837804	5.387773261785004	43.0	FR03047	0.618926407948311
marseille	1301	2022-06-02T18:28:55	2022-06-02T20:32	0	1301- ST CHARLES MARSEILLAISES	SAINT CHARLES MARSEILLAISES - PLACE DES MARSEILLAISES ANGLE RUE PHILIPPE DE GIRARD	True	True	19	9.0	10.0	OPEN	1650455496000.0	marseille	1301	JCDeceaux	43.301510278747365	5.379895702048497	41.0	FR03047	0.5777855049112091
marseille	7142	2022-06-02T18:23:31	2022-06-02T20:32	2	7142-CORNICHE RAPATRIES	CORNICHE RAPATRIES - CORNICHE J.F. KENNEDY FACE AU MEMORIAL DES RAPATRIES EN DIRECTION DU VIEUX PORT	True	False	15	9.0	6.0	OPEN	1650455341000.0	marseille	7142	JCDeceaux	43.270172262619184	5.365239906973955	5.0	FR03006	2.7974625066714287
marseille	6217	2022-06-02T18:22:48	2022-06-02T20:32	7	6217-ROSTAND - PREFECTURE	ROSTAND PREFECTURE - 6 RUE EDMOND ROSTAND ANGLE RUE SYLVABELLE	True	False	15	6.0	9.0	OPEN	1650455725000.0	marseille	6217	JCDeceaux	43.2896832563691	5.379650236474981	22.0	FR03047	0.8634237904518515
marseille	8147	2022-06-02T18:24:00	2022-06-02T20:32	4	8147 - MICHELET HUVEAUNE	MICHELET HUVEAUNE - ANGLE BOULEVARD MICHELET ET RUE JACQUES PICON	True	False	15	9.0	6.0	OPEN	1650455740000.0	marseille	8147	JCDeceaux	43.26796549967643	5.393967016838425	11.0	FR03006	0.9851940717255984
marseille	3320	2022-06-02T18:31:25	2022-06-02T20:32	2	3320 - BELLE DE MAI CADENAT	BELLE DE MAI CADENAT - PLACE BERNARD CADENAT	True	False	15	4.0	11.0	OPEN	1650455711000.0	marseille	3320	JCDeceaux	43.31181964585524	5.387375678428276	38.0	FR03004	0.4050049477703371
marseille	2184	2022-06-02T18:30:12	2022-06-02T20:32	2	2184-REPUBLIQUE-CATHALA	REPUBLIQUE CATHALA - RUE DE LA REPUBLIQUE ANGLE RUE JEAN MARC CATHALA	True	False	9	6.0	3.0	OPEN	1650455352000.0	marseille	2184	JCDeceaux	43.30056201196652	5.370488134608402	24.0	FR03047	1.162229782635746
marseille	2279	2022-06-02T18:29:05	2022-06-02T20:32	20	02279 - DOCKS LES TERRASSES DU PORT	SOUS A55 AU BOUT DES DOCKS FACE AU 22 QUAI DU LAZARET 13002	True	False	22	11.0	11.0	OPEN	1650455248000.0	marseille	2279	JCDeceaux	43.308731	5.36651	2.0	FR03004	1.9124289814425648
marseille	1344	2022-06-02T18:27:03	2022-06-02T20:32	0	1344 - FLAMMARION NATIONAL	FLAMMARION NATIONAL - BOULEVARD CAMILLE FLAMMARION ANGLE BOULEVARD NATIONAL	True	False	7	4.0	2.0	OPEN	1650455138000.0	marseille	1344	JCDeceaux	43.30353946127941	5.386356771062651	49.0	FR03043	0.7490814892062496
marseille	2272	2022-06-02T18:28:27	2022-06-02T20:32	5	2272- JOLIETTE-DUNKERQUE	JOLIETTE DUNKERQUE - PLACE DE LA JOLIETTE ANGLE BOULEVARD DUNKERQUE	True	False	14	14.0	0.0	OPEN	1650455146000.0	marseille	2272	JCDeceaux	43.3051302607768	5.36697414687028	11.0	FR03047	1.665466233554787
marseille	8068	2022-06-02T18:24:29	2022-06-02T20:32	5	8068-PRADO BORELY	PRADO BORELY - 579 AVENUE DU PRADO	True	False	9	6.0	3.0	OPEN	1650455365000.0	marseille	8068	JCDeceaux	43.262455920908494	5.375795816171145	2.0	FR03006	2.3883346037429782
marseille	4238	2022-06-02T18:30:31	2022-06-02T20:32	1	4238-LIBERATION-CHAPE-ESPERANDIEU	LIBERATION CHAPE ESPERANDIEU - BOULAVARD LIBERATION ANGLE RUE CHAPE	True	False	12	12.0	0.0	OPEN	1650455407000.0	marseille	4238	JCDeceaux	43.30200814368816	5.394684906357751	64.0	FR03043	0.3642453231258712
marseille	1003	2022-06-02T18:23:53	2022-06-02T20:32	9	1003 - PLACE SATHONAY	6 PLACE SATHONAY	True	False	15	14.0	0.0	OPEN	1650455550000.0	lyon	1003	JCDeceaux	45.769289	4.830127	191.0	FR20003	0.4974281098533941
marseille	1003	2022-06-02T18:23:53	2022-06-02T20:32	9	1003-PLACE AUX HUILES	PLACE AUX HUILES - COURS ESTIENNE D'ORVES ANGLE RUE SAINT SAENS	True	False	10	1.0	9.0	OPEN	1650455623000.0	marseille	1003	JCDeceaux	43.29312239728256	5.371867606488009	10.0	FR03047	1.059558307282584
marseille	1003	2022-06-02T18:23:53	2022-06-02T20:32	9	Saint-Denis - Rivoli	Saint-Denis - Rivoli			43					paris	1003	Smovengo	48.85905934084166	2.3476943001151085	45.0	FR04143	0.0604574995966837
marseille	1216	2022-06-02T18:32:05	2022-06-02T20:32	13	1216-SAINTE - LULLI	SAINTE LULLI - 17 RUE SAINTE	True	False	15	12.0	3.0	OPEN	1650455385000.0	marseille	1216	JCDeceaux	43.292666663006464	5.375905974276691	14.0	FR03047	0.7848592322614542
marseille	6177	2022-06-02T18:24:06	2022-06-02T20:32	4	6177-BAILLE FRIEDLAND	BAILLE FRIEDLAND - BOULEVARD BAILLE ANGLE RUE DE FRIEDLAND	True	False	17	10.0	7.0	OPEN	1650455711000.0	marseille	6177	JCDeceaux	43.2865946021474	5.38678589001619	32.0	FR03047	1.193789682263347
marseille	8307	2022-06-02T18:29:02	2022-06-02T20:32	2	8307-PRADO MICHELET	Parvis entrée parc Chanot	True	False	20	6.0	14.0	OPEN	1650455273000.0	marseille	8307	JCDeceaux	43.2722414899425	5.39166970262158	14.0	FR03006	0.6704042801388943
marseille	7215	2022-06-02T18:26:52	2022-06-02T20:32	9	7215-ENDOUME - CORDERIE	ENDOUME CORDERIE - 41 RUE D'ENDOUME	True	False	13	13.0	0.0	OPEN	1650455556000.0	marseille	7215	JCDeceaux	43.28923675488644	5.366479730277853	38.0	FR03047	1.6682614703827812
marseille	2179	2022-06-02T18:28:14	2022-06-02T20:32	9	2179-QUAI DU PORT	QUAI DU PORT - 148 QUAI DU PORT	True	False	15	8.0	7.0	OPEN	1650455313000.0	marseille	2179	JCDeceaux	43.295414354264665	5.36552550703358	1.0	FR03047	1.5255795075265024
marseille	5103	2022-06-02T18:23:16	2022-06-02T20:32	1	5103-RUE GEORGES	RUE GEORGES - 28 RUE GEORGES	True	True	15	12.0	3.0	OPEN	1650455731000.0	marseille	5103	JCDeceaux	43.29748821146523	5.397731278573822	41.0	FR03002	0.854365260303771
marseille	1230	2022-06-02T18:31:46	2022-06-02T20:32	0	1230-ROOSEVELT - REFORMES	ROOSEVELT REFORMES - 7 COURS FRANKLIN ROOSEVELT	True	False	10	9.0	1.0	OPEN	1650455577000.0	marseille	1230	JCDeceaux	43.29908095432929	5.38661231791721	46.0	FR03047	0.3791407762086818
marseille	1345	2022-06-02T18:24:00	2022-06-02T20:32	1	1345 - SAINT CHARLES LECLERC ZATTARA	SAINT CHARLES LECLERC ZATTARA - AVENUE DU GENERAL LECLERC ANGLE RUE ANTOINE ZATTARA	True	False	12	7.0	5.0	OPEN	1650455168000.0	marseille	1345	JCDeceaux	43.30380276644441	5.377690136115547	57.0	FR03047	0.8940515287079419
marseille	8257	2022-06-02T18:24:11	2022-06-02T20:32	1	8257-RABATAU - TEISSEIRE	RABATAU TEISSEIRE - ANGLE BOULEVARD RABATAU ET FACE AU 68 RUE RAYMOND TEISSEIRE	True	False	15	15.0	0.0	OPEN	1650455604000.0	marseille	8257	JCDeceaux	43.27524269246836	5.396409806138883	22.0	FR03006	0.1563600524615806
marseille	9085	2022-06-02T18:30:42	2022-06-02T20:32	7	9085-SCHLOESING TEISSERE	SCHLOESSING TEISSERE - ANGLE BOULEVARD SCHLOESSING ET RUE RAYMOND TEISSERE	True	False	16	3.0	13.0	OPEN	1650455614000.0	marseille	9085	JCDeceaux	43.2693522531282	5.402740962235228	15.0	FR03006	0.9098790770589348
marseille	6100	2022-06-02T18:30:38	2022-06-02T20:32	7	6100-PAUL PEYTRAL	PAUL PEYTRAL - 35 BOULEVARD PAUL PEYTRAL	True	False	9	4.0	5.0	OPEN	1650455190000.0	marseille	6100	JCDeceaux	43.28998587906175	5.379124641857261	22.0	FR03047	0.84933628567149
marseille	1346	2022-06-02T18:31:16	2022-06-02T20:32	8	1346- REPUBLIQUE COUTELLERIE	REPUBLIQUE COUTELLERIE - RUE DE LA REPUBLIQUE ANGLE RUE DE LA COUTELLERIE	True	False	8	1.0	6.0	OPEN	1650455295000.0	marseille	1346	JCDeceaux	43.296824934966864	5.373860886192452	15.0	FR03047	0.7997701484700888
marseille	7349	2022-06-02T18:32:37	2022-06-02T20:32	12	7349 - LA CRIEE	28 Quai de Rive Neuve - angle rue Plan Fourmiguier	True	False	12	0.0	12.0	OPEN	1650455267000.0	marseille	7349	JCDeceaux	43.292601	5.368569	6.0	FR03047	1.3433460452086696
marseille	6023	2022-06-02T18:25:29	2022-06-02T20:32	20	6023 - QUAI SARRAIL	Niveau rue de Sèze	False	False	14	6.0	7.0	OPEN	1650455576000.0	lyon	6023	JCDeceaux	45.766821	4.841095	165.0	FR20003	0.2598942595992046
marseille	6023	2022-06-02T18:25:29	2022-06-02T20:32	20	6023- CASTELLANE	CASTELLANE - ROND POINT CASTELLANE DEVANT LE CAFE DE PARIS	True	False	20	9.0	11.0	OPEN	1650455529000.0	marseille	6023	JCDeceaux	43.2860463621229	5.3832855751021	34.0	FR03047	1.2135520228365744
marseille	9074	2022-06-02T18:24:01	2022-06-02T20:32	14	9074-MICHELET LUCE	MICHELET LUCE - ANGLE BOULEVARD MICHELET ET BOULEVARD LUCE	True	False	14	3.0	11.0	OPEN	1650455534000.0	marseille	9074	JCDeceaux	43.25850879475187	5.398913930872658	16.0	FR03045	1.02511639112358
marseille	4293	2022-06-02T18:26:03	2022-06-02T20:32	0	4293- BLANCARDE	BLANCARDE - GARE DE LA BLANCARDE	True	False	14	14.0	0.0	OPEN	1650455637000.0	marseille	4293	JCDeceaux	43.29626340517055	5.406000803377506	56.0	FR03002	0.8483948779091537
marseille	8313	2022-06-02T18:29:17	2022-06-02T20:32	7	8313- PARC PASTRE	PARC PASTRE - ANGLE AVENUE DE MONTREDON ET AVENUE D'OUTRE MER	True	False	10	10.0	0.0	OPEN	1650455147000.0	marseille	8313	JCDeceaux	43.23984252335505	5.366506599649465	14.0	FR03045	4.3182762783303055
